timestamp,asset_pair,initial_budget,adjusted_budget,buy_exchange,sell_exchange,network_used,fees,quantities,buy_prices,sell_prices,net_profit,net_profit_percentage
2025-04-10T22:37:22.369756,LINKEUR,10000.0,717.935649482,OKX,Binance,erc20,"{'maker_fee_asset': 0.06686082700000001, 'taker_fee_usdt': 0.7205151450066701, 'withdrawal_fee_asset': 0.055}","{'bought_qty': 66.86082700000001, 'after_fees': 66.79396617300002, 'after_withdrawal': 66.73896617300001}","{'current': 10.737, 'average': 10.73776203040384, 'end': 10.741}","{'current': 10.8, 'average': 10.796018972468929, 'end': 10.79}",1.8589803796634214,0.2589341232747949
2025-04-10T22:37:22.369784,XLMUSDT,10000.0,473.97985121756994,OKX,Binance,stellar,"{'maker_fee_asset': 2.075234256, 'taker_fee_usdt': 0.475788159490248, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 2075.2342559999997, 'after_fees': 2073.159021744, 'after_withdrawal': 2073.151021744}","{'current': 0.22836, 'average': 0.2283982397877158, 'end': 0.22841}","{'current': 0.2295, 'average': 0.2295, 'end': 0.2295}",1.3325201131877975,0.2811343372012102
2025-04-10T22:37:22.369917,GUSDT,10000.0,2431.521376,OKX,Binance,erc20,"{'maker_fee_asset': 191.5076, 'taker_fee_usdt': 2.4458103238719997, 'withdrawal_fee_asset': 51.15}","{'bought_qty': 191507.6, 'after_fees': 191316.0924, 'after_withdrawal': 191264.9424}","{'current': 0.01267, 'average': 0.012696735670020406, 'end': 0.01271}","{'current': 0.01279, 'average': 0.01278755161914084, 'end': 0.01278}",11.843137548127288,0.4870669723500423
2025-04-10T22:37:22.369962,AXSUSDT,10000.0,1404.816906141,OKX,Binance,erc20,"{'maker_fee_asset': 0.600246412, 'taker_fee_usdt': 1.413305418456504, 'withdrawal_fee_asset': 0.28}","{'bought_qty': 600.246412, 'after_fees': 599.6461655879999, 'after_withdrawal': 599.366165588}","{'current': 2.338, 'average': 2.3404003390211017, 'end': 2.342}","{'current': 2.358, 'average': 2.358, 'end': 2.358}",7.075206897047565,0.5036390768162804
2025-04-10T22:37:22.370172,PNUTUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 76.60907107963247, 'taker_fee_usdt': 10.150331352334106, 'withdrawal_fee_asset': 5.0}","{'bought_qty': 76609.07107963247, 'after_fees': 76532.46200855284, 'after_withdrawal': 76527.46200855284}","{'current': 0.1305, 'average': 0.13053284498914428, 'end': 0.1306}","{'current': 0.1327, 'average': 0.1326364560633108, 'end': 0.1326}",140.18102098177224,1.4018102098177225
2025-04-10T22:37:22.370226,PHAUSDT,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 113.36553539223218, 'taker_fee_usdt': 10.059799839287386, 'withdrawal_fee_asset': 7.38}","{'bought_qty': 113365.53539223217, 'after_fees': 113252.16985683993, 'after_withdrawal': 113244.78985683993}","{'current': 0.088, 'average': 0.0882102304320366, 'end': 0.0883}","{'current': 0.0889, 'average': 0.08883234144373997, 'end': 0.0888}",49.74003944809738,0.4974003944809738
2025-04-10T22:37:22.370249,RAYUSDT,10000.0,402.3654435262,OKX,Binance,solana,"{'maker_fee_asset': 0.245455966, 'taker_fee_usdt': 0.40429971206613396, 'withdrawal_fee_asset': 0.44}","{'bought_qty': 245.455966, 'after_fees': 245.21051003399998, 'after_withdrawal': 244.77051003399998}","{'current': 1.639, 'average': 1.6392571347245233, 'end': 1.6394}","{'current': 1.652, 'average': 1.6517500903600457, 'end': 1.651}",1.5299688278678332,0.3802435950909908
2025-04-10T22:37:22.370343,BTCUSDT,10000.0,10000.0,OKX,Binance,lightning,"{'maker_fee_asset': 0.0001256248264807084, 'taker_fee_usdt': 10.031165381873661, 'withdrawal_fee_asset': 1e-06}","{'bought_qty': 0.1256248264807084, 'after_fees': 0.1254992016542277, 'after_withdrawal': 0.1254982016542277}","{'current': 79602.1, 'average': 79602.1, 'end': 79602.1}","{'current': 79930.75, 'average': 79930.75, 'end': 79930.75}",21.13421649178781,0.2113421649178781
2025-04-10T22:37:22.370841,HMSTRUSDT,10000.0,6352.6421615,OKX,Binance,ton,"{'maker_fee_asset': 2592.8997000000004, 'taker_fee_usdt': 6.442361404545802, 'withdrawal_fee_asset': 30.0}","{'bought_qty': 2592899.7, 'after_fees': 2590306.8003000002, 'after_withdrawal': 2590276.8003000002}","{'current': 0.002448, 'average': 0.00245001461549014, 'end': 0.002452}","{'current': 0.002489, 'average': 0.0024871324191297474, 'end': 0.002486}",83.2768816412563,1.3109015040380108
2025-04-10T22:37:22.370865,JTOUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 6.139880393619632, 'taker_fee_usdt': 10.119896237092693, 'withdrawal_fee_asset': 0.265233}","{'bought_qty': 6139.880393619632, 'after_fees': 6133.740513226012, 'after_withdrawal': 6133.475280226012}","{'current': 1.627, 'average': 1.6286962218989935, 'end': 1.63}","{'current': 1.651, 'average': 1.6499448966100319, 'end': 1.649}",109.77634085560021,1.0977634085560022
2025-04-10T22:37:22.370889,TUSDT,10000.0,2519.656935994,OKX,Binance,erc20,"{'maker_fee_asset': 182.20400120000002, 'taker_fee_usdt': 2.5361156258792845, 'withdrawal_fee_asset': 0.17}","{'bought_qty': 182204.00120000003, 'after_fees': 182021.79719880002, 'after_withdrawal': 182021.6271988}","{'current': 0.01381, 'average': 0.013828768410130829, 'end': 0.01385}","{'current': 0.01395, 'average': 0.01393304556666442, 'end': 0.01393}",13.922574259405337,0.5525583288946004
2025-04-10T22:37:22.371128,ETHEUR,10000.0,4344.280237,OKX,Binance,optimism,"{'maker_fee_asset': 0.0031998999999999994, 'taker_fee_usdt': 4.358644133345, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 3.1998999999999995, 'after_fees': 3.1967000999999997, 'after_withdrawal': 3.1966601}","{'current': 1357.63, 'average': 1357.63, 'end': 1357.63}","{'current': 1363.67, 'average': 1363.499401561336, 'end': 1363.45}",10.005252211655716,0.2303086280309802
2025-04-10T22:37:22.371335,AAVEUSDT,10000.0,2293.4331927900002,OKX,Binance,erc20,"{'maker_fee_asset': 0.017406677000000002, 'taker_fee_usdt': 2.3005042691393607, 'withdrawal_fee_asset': 0.005}","{'bought_qty': 17.406677000000002, 'after_fees': 17.389270323, 'after_withdrawal': 17.384270323000003}","{'current': 131.72, 'average': 131.75594588157176, 'end': 131.77}","{'current': 132.34, 'average': 132.33251821307175, 'end': 132.32}",4.770572080220973,0.20801007394584234
2025-04-10T22:37:22.371363,XLMUSDC,10000.0,1720.255910882,OKX,Binance,stellar,"{'maker_fee_asset': 7.532556999999999, 'taker_fee_usdt': 1.7258462703798996, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 7532.556999999999, 'after_fees': 7525.024442999998, 'after_withdrawal': 7525.016442999999}","{'current': 0.22831, 'average': 0.22837608940523124, 'end': 0.22862}","{'current': 0.2294, 'average': 0.22934784042702455, 'end': 0.2293}",3.8645132275196374,0.2246475773211118
2025-04-10T22:37:22.371461,JUPUSDC,10000.0,2714.0971584000004,OKX,Binance,solana,"{'maker_fee_asset': 7.525582, 'taker_fee_usdt': 2.7249697215249995, 'withdrawal_fee_asset': 1.8}","{'bought_qty': 7525.581999999999, 'after_fees': 7518.056417999999, 'after_withdrawal': 7516.256417999999}","{'current': 0.3602, 'average': 0.3606494698217361, 'end': 0.3611}","{'current': 0.3627, 'average': 0.36254347510008006, 'end': 0.3625}",8.14759340347382,0.3001953477699724
2025-04-10T22:37:22.371536,MEUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 11.383732278725825, 'taker_fee_usdt': 10.217970340750377, 'withdrawal_fee_asset': 0.42131844}","{'bought_qty': 11383.732278725825, 'after_fees': 11372.3485464471, 'after_withdrawal': 11371.9272280071}","{'current': 0.877, 'average': 0.8784465195732181, 'end': 0.879}","{'current': 0.9, 'average': 0.8985258290771747, 'end': 0.898}",207.75237040962566,2.0775237040962566
2025-04-10T22:37:22.371588,OPUSDT,10000.0,10000.0,OKX,Binance,optimism,"{'maker_fee_asset': 15.665568610806579, 'taker_fee_usdt': 10.03152375004749, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 15665.568610806578, 'after_fees': 15649.903042195772, 'after_withdrawal': 15649.803042195772}","{'current': 0.6381, 'average': 0.6383426129263958, 'end': 0.6385}","{'current': 0.641, 'average': 0.641, 'end': 0.641}",21.492226297443267,0.21492226297443268
2025-04-10T22:37:22.371658,PEPEUSDC,10000.0,312.069314427,OKX,Binance,erc20,"{'maker_fee_asset': 47184.311, 'taker_fee_usdt': 0.31422048478972003, 'withdrawal_fee_asset': 98131.96}","{'bought_qty': 47184311.0, 'after_fees': 47137126.689, 'after_withdrawal': 47038994.729}","{'current': 6.612e-06, 'average': 6.613836417511745e-06, 'end': 6.616e-06}","{'current': 6.68e-06, 'average': 6.68e-06, 'end': 6.68e-06}",1.8369498779303512,0.5886352143603837
2025-04-10T22:37:22.371685,LUNCUSDT,10000.0,535.84777608,OKX,Binance,terra classic,"{'maker_fee_asset': 9401.833, 'taker_fee_usdt': 0.54170367476232, 'withdrawal_fee_asset': 1000.0}","{'bought_qty': 9401833.0, 'after_fees': 9392431.167, 'after_withdrawal': 9391431.167}","{'current': 5.697e-05, 'average': 5.699396873779826e-05, 'end': 5.701e-05}","{'current': 5.769e-05, 'average': 5.768063089955669e-05, 'end': 5.766e-05}",5.3141950075576005,0.9917359453152255
2025-04-10T22:37:22.371754,BTCUSDC,10000.0,10000.0,OKX,Binance,lightning,"{'maker_fee_asset': 0.00012568582273796852, 'taker_fee_usdt': 10.030191205163659, 'withdrawal_fee_asset': 1e-06}","{'bought_qty': 0.12568582273796852, 'after_fees': 0.12556013691523055, 'after_withdrawal': 0.12555913691523055}","{'current': 79562.1, 'average': 79563.46851345465, 'end': 79564.1}","{'current': 79884.2, 'average': 79884.2, 'end': 79884.2}",20.16101395849546,0.2016101395849546
2025-04-10T22:37:22.372469,LTCUSDT,10000.0,10000.0,OKX,Binance,litecoin,"{'maker_fee_asset': 0.1370478750545355, 'taker_fee_usdt': 10.054033249789285, 'withdrawal_fee_asset': 0.001}","{'bought_qty': 137.0478750545355, 'after_fees': 136.91082717948095, 'after_withdrawal': 136.90982717948094}","{'current': 72.96, 'average': 72.96720212568562, 'end': 72.98}","{'current': 73.44, 'average': 73.43543890833361, 'end': 73.43}",43.97921653949561,0.43979216539495614
2025-04-10T22:37:22.372491,JTOUSDC,10000.0,2200.3108723,OKX,Binance,solana,"{'maker_fee_asset': 1.3457563000000001, 'taker_fee_usdt': 2.2166799720336003, 'withdrawal_fee_asset': 0.265233}","{'bought_qty': 1345.7563, 'after_fees': 1344.4105437, 'after_withdrawal': 1344.1453107}","{'current': 1.627, 'average': 1.634999496045458, 'end': 1.638}","{'current': 1.65, 'average': 1.6491371538388244, 'end': 1.648}",14.152419761566762,0.6432009194579464
2025-04-10T22:37:22.372600,ACHUSDT,10000.0,6588.4609884,OKX,Binance,erc20,"{'maker_fee_asset': 341.69264999999996, 'taker_fee_usdt': 6.62535454659, 'withdrawal_fee_asset': 33.79}","{'bought_qty': 341692.64999999997, 'after_fees': 341350.95735, 'after_withdrawal': 341317.16735}","{'current': 0.01926, 'average': 0.01928183409388525, 'end': 0.0193}","{'current': 0.01942, 'average': 0.019411137734528603, 'end': 0.0194}",30.268203643409834,0.4594123528499549
2025-04-10T22:37:22.372771,AVAXUSDT,10000.0,222.881262935,OKX,Binance,avalanche,"{'maker_fee_asset': 0.012273130000000002, 'taker_fee_usdt': 0.22401147158360005, 'withdrawal_fee_asset': 0.0064}","{'bought_qty': 12.273130000000002, 'after_fees': 12.260856870000001, 'after_withdrawal': 12.254456870000002}","{'current': 18.158, 'average': 18.16009957810273, 'end': 18.162}","{'current': 18.28, 'average': 18.28, 'end': 18.28}",0.9061971770164519,0.4065829334791282
2025-04-10T22:37:22.372828,SOLUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 0.08960224008072754, 'taker_fee_usdt': 10.077946419478426, 'withdrawal_fee_asset': 0.0025}","{'bought_qty': 89.60224008072754, 'after_fees': 89.51263784064682, 'after_withdrawal': 89.51013784064682}","{'current': 111.6, 'average': 111.60435264777371, 'end': 111.61}","{'current': 112.59, 'average': 112.58999999999999, 'end': 112.59}",67.86847305894662,0.6786847305894662
2025-04-10T22:37:22.372855,MKRUSDT,10000.0,2234.478054143,OKX,Binance,erc20,"{'maker_fee_asset': 0.0017385518700000003, 'taker_fee_usdt': 2.2444841870239607, 'withdrawal_fee_asset': 0.00051}","{'bought_qty': 1.7385518700000002, 'after_fees': 1.7368133181300003, 'after_withdrawal': 1.7363033181300003}","{'current': 1284.8, 'average': 1285.2524521704374, 'end': 1285.3}","{'current': 1293.0, 'average': 1292.6797775409837, 'end': 1292.0}",7.761648693936877,0.34735846608767607
2025-04-10T22:37:22.372880,PEPEBRL,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 255737.2471650064, 'taker_fee_usdt': 10.056997423979794, 'withdrawal_fee_asset': 98131.96}","{'bought_qty': 255737247.1650064, 'after_fees': 255481509.9178414, 'after_withdrawal': 255383377.9578414}","{'current': 3.908e-05, 'average': 3.910263409360865e-05, 'end': 3.915e-05}","{'current': 3.938e-05, 'average': 3.938e-05, 'end': 3.938e-05}",46.94042655581325,0.4694042655581324
2025-04-10T22:37:22.372976,GALAUSDT,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 725.4589535769687, 'taker_fee_usdt': 10.054259689372678, 'withdrawal_fee_asset': 363.2}","{'bought_qty': 725458.9535769687, 'after_fees': 724733.4946233918, 'after_withdrawal': 724370.2946233918}","{'current': 0.01377, 'average': 0.013784377394053396, 'end': 0.01379}","{'current': 0.01388, 'average': 0.01388, 'end': 0.01388}",44.20542968330665,0.4420542968330664
2025-04-10T22:37:22.373004,ACEUSDT,10000.0,260.67012797999996,OKX,Binance,endurance,"{'maker_fee_asset': 0.5402672000000001, 'taker_fee_usdt': 0.26230340134079994, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 540.2672, 'after_fees': 539.7269328, 'after_withdrawal': 539.7189328}","{'current': 0.4823, 'average': 0.48248371913008964, 'end': 0.4827}","{'current': 0.486, 'average': 0.48599999999999993, 'end': 0.486}",1.3709699594592166,0.5259405709749776
2025-04-10T22:37:22.373042,BIOUSDT,10000.0,261.19296698000005,OKX,Binance,erc20,"{'maker_fee_asset': 4.76719, 'taker_fee_usdt': 0.26583655307900006, 'withdrawal_fee_asset': 11.78}","{'bought_qty': 4767.1900000000005, 'after_fees': 4762.422810000001, 'after_withdrawal': 4750.642810000001}","{'current': 0.05474, 'average': 0.05478971196449062, 'end': 0.0548}","{'current': 0.056, 'average': 0.055958017411753165, 'end': 0.0559}",4.377749545921006,1.6760595036451411
2025-04-10T22:37:22.373229,MASKUSDT,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 9.449239188287063, 'taker_fee_usdt': 10.045287725841098, 'withdrawal_fee_asset': 0.62}","{'bought_qty': 9449.239188287063, 'after_fees': 9439.789949098777, 'after_withdrawal': 9439.169949098776}","{'current': 1.057, 'average': 1.0582862599557898, 'end': 1.059}","{'current': 1.065, 'average': 1.064213037800023, 'end': 1.064}",35.242438115255936,0.35242438115255936
2025-04-10T22:37:22.373508,1INCHUSDT,10000.0,8067.3333730671,OKX,Binance,erc20,"{'maker_fee_asset': 48.982448708999996, 'taker_fee_usdt': 8.10287833107816, 'withdrawal_fee_asset': 3.93}","{'bought_qty': 48982.448709, 'after_fees': 48933.466260290996, 'after_withdrawal': 48929.536260290995}","{'current': 0.1645, 'average': 0.16469844986710136, 'end': 0.1649}","{'current': 0.1657, 'average': 0.165603006903094, 'end': 0.1655}",27.442079679980452,0.3401629560964494
2025-04-10T22:37:22.373560,AUCTIONUSDT,10000.0,201.71313504900002,OKX,Binance,erc20,"{'maker_fee_asset': 0.017366447, 'taker_fee_usdt': 0.20683720341388, 'withdrawal_fee_asset': 0.055}","{'bought_qty': 17.366447, 'after_fees': 17.349080553, 'after_withdrawal': 17.294080553}","{'current': 11.613, 'average': 11.615106708297903, 'end': 11.617}","{'current': 11.96, 'average': 11.96, 'end': 11.96}",4.917231161466134,2.4377347366455058
2025-04-10T22:37:22.373641,LINKUSDT,10000.0,3845.1845687950004,OKX,Binance,erc20,"{'maker_fee_asset': 0.320393966, 'taker_fee_usdt': 3.86902453589106, 'withdrawal_fee_asset': 0.055}","{'bought_qty': 320.393966, 'after_fees': 320.073572034, 'after_withdrawal': 320.018572034}","{'current': 11.999, 'average': 12.001426296508345, 'end': 12.003}","{'current': 12.09, 'average': 12.09, 'end': 12.09}",19.97094256016817,0.519375395455377
2025-04-10T22:37:22.373788,BNTUSDT,10000.0,1245.5993426874998,OKX,Binance,erc20,"{'maker_fee_asset': 3.564784712, 'taker_fee_usdt': 1.2494693594853592, 'withdrawal_fee_asset': 1.87}","{'bought_qty': 3564.7847119999997, 'after_fees': 3561.219927288, 'after_withdrawal': 3559.349927288}","{'current': 0.3491, 'average': 0.34941783117911324, 'end': 0.3495}","{'current': 0.3512, 'average': 0.35103864048494265, 'end': 0.3509}",2.620547438373933,0.21038445899624922
2025-04-10T22:37:22.373904,ALGOUSDT,10000.0,10000.0,OKX,Binance,algorand,"{'maker_fee_asset': 56.93599449035003, 'taker_fee_usdt': 10.072910837767164, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 56935.99449035003, 'after_fees': 56879.05849585968, 'after_withdrawal': 56879.05049585968}","{'current': 0.1755, 'average': 0.17563581859793245, 'end': 0.1757}","{'current': 0.1772, 'average': 0.17709351246115454, 'end': 0.177}",62.83792692939642,0.6283792692939641
2025-04-10T22:37:22.373975,WIFEUR,10000.0,1753.5741719,OKX,Binance,solana,"{'maker_fee_asset': 5.43174, 'taker_fee_usdt': 1.76864964549904, 'withdrawal_fee_asset': 1.00259896}","{'bought_qty': 5431.74, 'after_fees': 5426.30826, 'after_withdrawal': 5425.30566104}","{'current': 0.3224, 'average': 0.32283838547132226, 'end': 0.3231}","{'current': 0.326, 'average': 0.326, 'end': 0.326}",13.30682395354097,0.7588400973722719
2025-04-10T22:37:22.373999,SKLUSDT,10000.0,310.36660966415,OKX,Binance,erc20,"{'maker_fee_asset': 16.677854498000002, 'taker_fee_usdt': 0.3119076366320975, 'withdrawal_fee_asset': 34.97}","{'bought_qty': 16677.854498, 'after_fees': 16661.176643502, 'after_withdrawal': 16626.206643502}","{'current': 0.01859, 'average': 0.018609504579942763, 'end': 0.01863}","{'current': 0.01876, 'average': 0.01876, 'end': 0.01876}",1.2291193313153599,0.39602176685352813
2025-04-10T22:37:22.374024,MEMEUSDT,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 6476.460226778784, 'taker_fee_usdt': 10.058726347761814, 'withdrawal_fee_asset': 421.99}","{'bought_qty': 6476460.226778784, 'after_fees': 6469983.766552005, 'after_withdrawal': 6469561.776552005}","{'current': 0.001542, 'average': 0.0015440533331235679, 'end': 0.001546}","{'current': 0.001556, 'average': 0.0015547770768985034, 'end': 0.001554}",48.66762141405343,0.48667621414053425
2025-04-10T22:37:22.374046,PENGUUSDT,10000.0,3714.7628430000004,OKX,Binance,solana,"{'maker_fee_asset': 884.033, 'taker_fee_usdt': 3.7645524128000605, 'withdrawal_fee_asset': 73.10192844}","{'bought_qty': 884033.0, 'after_fees': 883148.967, 'after_withdrawal': 883075.8650715599}","{'current': 0.004199, 'average': 0.004202063546270332, 'end': 0.004203}","{'current': 0.004263, 'average': 0.004263, 'end': 0.004263}",46.025017387259595,1.2389759274670227
2025-04-10T22:37:22.374087,MOVEUSDT,10000.0,332.154709,OKX,Binance,erc20,"{'maker_fee_asset': 1.0457, 'taker_fee_usdt': 0.33678693890000005, 'withdrawal_fee_asset': 2.0}","{'bought_qty': 1045.7, 'after_fees': 1044.6543000000001, 'after_withdrawal': 1042.6543000000001}","{'current': 0.31761, 'average': 0.3176386238883045, 'end': 0.31765}","{'current': 0.3231, 'average': 0.3230092072703292, 'end': 0.323}",4.295442961100036,1.2932054987364445
2025-04-10T22:37:22.374181,MINAUSDT,10000.0,4966.51350545,OKX,Binance,mina,"{'maker_fee_asset': 24.160399254, 'taker_fee_usdt': 4.987985325390524, 'withdrawal_fee_asset': 0.72}","{'bought_qty': 24160.399254, 'after_fees': 24136.238854746, 'after_withdrawal': 24135.518854746}","{'current': 0.2053, 'average': 0.20556421494680982, 'end': 0.2057}","{'current': 0.2068, 'average': 0.20666575910008617, 'end': 0.2066}",16.483834615133674,0.3318995226137038
2025-04-10T22:37:22.374208,GLMRUSDT,10000.0,192.966878712,OKX,Binance,moonbeam,"{'maker_fee_asset': 3.094091005, 'taker_fee_usdt': 0.19579508165588352, 'withdrawal_fee_asset': 0.01}","{'bought_qty': 3094.091005, 'after_fees': 3090.9969139950003, 'after_withdrawal': 3090.986913995}","{'current': 0.0623, 'average': 0.062366258264598136, 'end': 0.06241}","{'current': 0.0634, 'average': 0.06334387271889959, 'end': 0.0633}",2.632407862227609,1.364176007716037
2025-04-10T22:37:22.374284,CRVUSDT,10000.0,1593.6719894136,OKX,Binance,erc20,"{'maker_fee_asset': 3.043042187, 'taker_fee_usdt': 1.6209195618432541, 'withdrawal_fee_asset': 1.23}","{'bought_qty': 3043.042187, 'after_fees': 3039.999144813, 'after_withdrawal': 3038.769144813}","{'current': 0.5234, 'average': 0.5237101201625898, 'end': 0.5238}","{'current': 0.5335, 'average': 0.5334131961324106, 'end': 0.5334}",25.62665286781089,1.60802555595147
2025-04-10T22:37:22.374372,ARKMUSDT,10000.0,718.4844304,OKX,Binance,erc20,"{'maker_fee_asset': 1.612628, 'taker_fee_usdt': 0.7210808066559999, 'withdrawal_fee_asset': 1.46}","{'bought_qty': 1612.628, 'after_fees': 1611.0153719999998, 'after_withdrawal': 1609.5553719999998}","{'current': 0.4453, 'average': 0.4455363731747185, 'end': 0.4457}","{'current': 0.448, 'average': 0.448, 'end': 0.448}",1.8752954493439802,0.2610071102445396
2025-04-10T22:37:22.374421,SNTUSDT,10000.0,425.71591894533,OKX,Binance,erc20,"{'maker_fee_asset': 19.117204142, 'taker_fee_usdt': 0.4318274834731051, 'withdrawal_fee_asset': 29.32}","{'bought_qty': 19117.204142, 'after_fees': 19098.086937858, 'after_withdrawal': 19068.766937858}","{'current': 0.02224, 'average': 0.022268733219730767, 'end': 0.02228}","{'current': 0.02266, 'average': 0.022645800060400362, 'end': 0.02264}",5.679737044302044,1.334161301361021
2025-04-10T22:37:22.375045,TIAUSDT,10000.0,10000.0,OKX,Binance,celestia,"{'maker_fee_asset': 4.0861658856676195, 'taker_fee_usdt': 10.048808340383383, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 4086.165885667619, 'after_fees': 4082.0797197819516, 'after_withdrawal': 4081.9797197819516}","{'current': 2.445, 'average': 2.4472819459130077, 'end': 2.449}","{'current': 2.462, 'average': 2.4617487175855355, 'end': 2.461}",38.759532042999126,0.3875953204299913
2025-04-10T22:37:22.375069,STORJUSDT,10000.0,1890.9014346924,OKX,Binance,erc20,"{'maker_fee_asset': 7.397760164, 'taker_fee_usdt': 1.9080649446704552, 'withdrawal_fee_asset': 2.54}","{'bought_qty': 7397.760164, 'after_fees': 7390.362403836, 'after_withdrawal': 7387.822403836}","{'current': 0.2553, 'average': 0.25560458743906905, 'end': 0.2557}","{'current': 0.2583, 'average': 0.2582716313916432, 'end': 0.2582}",15.255445033384603,0.8067816097387573
2025-04-10T22:37:22.375169,SSVUSDT,10000.0,700.2373832,OKX,Binance,erc20,"{'maker_fee_asset': 0.14020209999999997, 'taker_fee_usdt': 0.7056599654159997, 'withdrawal_fee_asset': 0.05}","{'bought_qty': 140.20209999999997, 'after_fees': 140.06189789999996, 'after_withdrawal': 140.01189789999995}","{'current': 4.992, 'average': 4.994485697432493, 'end': 4.996}","{'current': 5.04, 'average': 5.04, 'end': 5.04}",4.716922250583821,0.67361759936724
2025-04-10T22:37:22.375267,WIFUSDC,10000.0,1656.2106437,OKX,Binance,solana,"{'maker_fee_asset': 4.583457, 'taker_fee_usdt': 1.6709228945746002, 'withdrawal_fee_asset': 1.00259896}","{'bought_qty': 4583.457, 'after_fees': 4578.873543000001, 'after_withdrawal': 4577.870944040001}","{'current': 0.3606, 'average': 0.36134529978136587, 'end': 0.3619}","{'current': 0.365, 'average': 0.365, 'end': 0.365}",13.041327980025471,0.7874196455404334
2025-04-10T22:37:22.375961,ETHUSDC,10000.0,8285.122038840002,OKX,Binance,optimism,"{'maker_fee_asset': 0.0054571, 'taker_fee_usdt': 8.315990860427998, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 5.4571000000000005, 'after_fees': 5.4516429, 'after_withdrawal': 5.4516029}","{'current': 1518.14, 'average': 1518.2280036722802, 'end': 1518.28}","{'current': 1525.49, 'average': 1525.421240866241, 'end': 1525.32}",22.552830727569017,0.27220879332667786
2025-04-10T22:37:22.375999,RDNTUSDT,10000.0,3506.0610589300004,OKX,Binance,one arbitrum,"{'maker_fee_asset': 198.09397400000003, 'taker_fee_usdt': 3.5345759972643607, 'withdrawal_fee_asset': 0.5}","{'bought_qty': 198093.97400000002, 'after_fees': 197895.88002600003, 'after_withdrawal': 197895.38002600003}","{'current': 0.01767, 'average': 0.01769897886409205, 'end': 0.01771}","{'current': 0.01787, 'average': 0.017860831297830088, 'end': 0.01786}",24.980362337095812,0.712490795717045
2025-04-10T22:37:22.376022,ALGOUSDC,10000.0,5590.14309516,OKX,Binance,algorand,"{'maker_fee_asset': 31.787012300000004, 'taker_fee_usdt': 5.623848981651671, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 31787.012300000002, 'after_fees': 31755.225287700003, 'after_withdrawal': 31755.2172877}","{'current': 0.1755, 'average': 0.1758624888177993, 'end': 0.1761}","{'current': 0.1771, 'average': 0.1771, 'end': 0.1771}",28.08203751001929,0.5023491712463137
2025-04-10T22:37:22.376059,SHIBUSDC,10000.0,2301.0832754670005,OKX,Binance,erc20,"{'maker_fee_asset': 199121.48, 'taker_fee_usdt': 2.316792742636, 'withdrawal_fee_asset': 56028.68}","{'bought_qty': 199121480.0, 'after_fees': 198922358.52, 'after_withdrawal': 198866329.84}","{'current': 1.1556e-05, 'average': 1.1556178045015538e-05, 'end': 1.156e-05}","{'current': 1.165e-05, 'average': 1.165e-05, 'end': 1.165e-05}",13.392674426363556,0.5820160690901349
2025-04-10T22:37:22.376302,EIGENUSDT,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 12.922150548387098, 'taker_fee_usdt': 10.055547921916355, 'withdrawal_fee_asset': 2.0}","{'bought_qty': 12922.150548387097, 'after_fees': 12909.22839783871, 'after_withdrawal': 12907.22839783871}","{'current': 0.773, 'average': 0.773864997358986, 'end': 0.775}","{'current': 0.78, 'average': 0.7790632978649497, 'end': 0.779}",45.49237399443882,0.4549237399443882
2025-04-10T22:37:22.376340,NEARUSDT,10000.0,10000.0,OKX,Binance,near,"{'maker_fee_asset': 5.022575418994448, 'taker_fee_usdt': 10.075186152055933, 'withdrawal_fee_asset': 0.015}","{'bought_qty': 5022.575418994447, 'after_fees': 5017.552843575453, 'after_withdrawal': 5017.537843575453}","{'current': 1.99, 'average': 1.991010421104252, 'end': 1.992}","{'current': 2.008, 'average': 2.0079940532897793, 'end': 2.007}",65.1109659038757,0.651109659038757
